asin,usable_unique_user_reviews,exported_reviews,first_timestamp,last_timestamp,first_source_line,last_source_line,rating_1,rating_2,rating_3,rating_4,rating_5
B000260MTQ,315,300,1240766679000,1595814672488,13806384,27644434,19,15,11,34,221
B00026I0JU,598,300,1056716267000,1421007038000,55112849,55112821,21,13,20,42,204
B00028I1M4,363,300,1148626512000,1459275123000,35074857,8837782,145,52,35,20,48
B000297YAS,349,300,1149730727000,1521905664058,52294868,1133384,70,15,23,46,146
B00029QOV8,538,300,1110666751000,1485739299000,6045605,59105511,34,11,20,31,204
B00029QOW2,600,300,1112115600000,1414498552000,28485129,11810855,22,20,11,54,193
B0002A3S66,1019,300,1102172590000,1353854573000,25782819,10921143,41,18,20,77,144
B0002AKCOC,806,300,1111251925000,1323042766000,35964993,41529035,10,7,4,78,201
B0002COJW6,426,300,1220464332000,1515290402921,21913284,5933151,5,5,15,55,220
B0002FCGMI,385,300,1108140494000,1507245440499,59405164,65961557,38,21,37,59,145
B0002FCGMS,519,300,1126196637000,1453784293000,55299253,39662572,9,16,34,73,168
B0002HSFB2,3366,300,1162730365000,1405446839000,29110547,29113854,16,14,18,57,195
B0002I5QHW,1167,300,1154743662000,1358960080000,13705102,29160381,34,16,16,61,173
B0002I5QJU,359,300,1264372042000,1601251957025,51665433,52219866,23,16,26,53,182
B0002ITQHS,2109,300,1166497323000,1385617361000,39613640,6561665,17,2,10,31,240
B0002JA1JE,798,300,1168345314000,1400083319000,29485868,24545568,26,29,40,54,151
B0002JZCF2,495,300,1327936950000,1457998885000,63353581,871268,6,10,23,63,198
B0002KNM08,554,300,1138039677000,1398537629000,43498946,20039045,23,19,40,102,116
B0002KNPFU,1034,300,1331071528000,1417816655000,5400968,7383316,7,6,27,59,201
B0002KWBIW,1928,300,1168357079000,1383081176000,11330504,52540110,16,3,13,41,227
B0002KZMCY,338,300,1131571768000,1524510537052,48434037,52564054,24,13,11,22,230
B0002LXUEK,336,300,1210780410000,1531446705424,65464348,20332733,9,7,24,39,221
B0002LYZNK,501,300,1121464161000,1462159698000,4495196,11077876,8,5,15,41,231
B0002MGAVE,758,300,1244058207000,1473119719000,64324541,5260795,16,16,34,58,176
B0002MQZMI,425,300,1129575569000,1393012155000,57660756,57660635,59,21,26,47,147
B0002OKDT2,608,300,1103834688000,1372295804000,35806992,10585033,16,6,15,55,208
B0002T1T3G,527,300,1160856382000,1530042814597,57610086,26513722,7,7,12,49,225
B0002T4ZL4,1027,300,1161925038000,1461851032000,43034700,26176527,18,17,39,55,171
B0002T4ZLO,473,300,1143212112000,1502111161002,32661596,46647245,32,36,45,52,135
B0002T7KGG,607,300,1120275325000,1474584345000,19299994,18400947,20,8,27,37,208
B0002TG3GO,396,300,1168464234000,1463448781000,41024823,33538377,56,32,35,41,136
B0002TSF10,314,300,1213419553000,1639761350386,63837916,40474724,31,15,23,31,200
B0002TUVEO,309,300,1233236343000,1608475964610,63068587,16492413,14,12,12,45,217
B0002U34EW,1025,300,1143574520000,1481655857000,43568338,6329340,19,12,11,22,236
B0002U356Y,320,300,1215688497000,1528143112840,13134331,23769070,75,19,13,33,160
B0002U72LS,470,300,1293577757000,1467301885000,33539910,58247707,11,11,19,55,204
B0002UMYDE,505,300,1140805977000,1425936913000,2725534,52179463,12,7,11,33,237
B0002VAFVG,2771,300,1101428084000,1274318136000,24084156,10888996,14,4,13,47,222
B0002VAFWA,880,300,1109642608000,1432664537000,57352594,30359542,39,29,20,69,143
B0002Y5X9W,896,300,1107194026000,1324490771000,64107252,64107366,41,11,15,24,209
B0002Y5XA6,311,300,1109208642000,1596991425486,18996365,40248246,28,14,16,27,215
B0002YTFV4,958,300,1128201719000,1485864846000,45602531,58957796,8,12,20,46,214
B0002YTG3G,523,300,1129221932000,1439930915000,48066309,61980491,4,5,21,34,236
B0002YUNXS,303,300,1170821124000,1645832132361,58539656,15735594,9,2,9,27,253
B0002Z7OVQ,463,300,957294922000,1528915152894,54114935,32250943,20,8,18,41,213
B0002ZFXOQ,518,300,1218202706000,1521178092956,14055234,11167428,10,6,21,45,218
B000308BUI,326,300,1153451751000,1582898398763,47107240,63654565,15,12,17,51,205
B00030J1U2,2227,300,1133563656000,1355617440000,20644367,42200016,23,19,9,42,207
B00032KSUW,353,300,1168119421000,1576549335849,40301441,24397648,13,8,15,38,226
B00046YFHE,442,300,1114928519000,1411409857000,36432474,62746642,77,29,34,61,99
B0004FLEXS,300,300,1101914324000,1575924454925,53423274,6859630,54,27,26,56,137
B00061N0QO,538,300,1142911810000,1431713297000,63855288,21425977,15,9,22,37,217
B00061U43Q,377,300,1197060437000,1487511382000,62701477,2904385,6,8,21,53,212
B000638D32,3556,300,1164652128000,1265390972000,25714337,31109068,4,2,6,31,257
B00063RWVG,743,300,1129089458000,1519500931673,30844575,37769136,4,1,9,19,267
B00063RX60,507,300,1142796242000,1509632233775,30553182,38261311,18,24,52,56,150
B00063RXKQ,961,300,1168400054000,1423945546000,56406275,15532657,3,3,16,34,244
B00063RXQK,2008,300,1106397789000,1390377174000,14242173,23597568,7,5,9,20,259
B000665EUY,522,300,1141914768000,1489937039000,45616783,37182078,9,11,14,49,217
B00066XRO4,1472,300,1121491104000,1388757631000,66614733,9434129,20,13,26,64,177
B00066XROE,513,300,1162642057000,1464121243000,49077615,7263721,35,15,32,50,168
B00066XROO,1847,300,1141104008000,1357313064000,25539152,15820710,10,11,10,51,218
B00067R5X2,310,300,1165536320000,1582949759571,39896386,47128810,80,31,29,54,106
B00067REBU,2221,300,1124146695000,1234875695000,58770212,52265618,32,15,21,60,172
B00067WBU4,339,300,1142780620000,1598145264276,53536239,55006141,34,12,28,43,183
B00067WCM6,462,300,1261942081000,1557273446656,30732241,27584492,43,22,19,46,170
B0006861RC,604,300,1179125773000,1451686879000,63933091,38911511,35,31,62,67,105
B00068M52C,528,300,1189062817000,1432497053000,60599988,33184907,7,8,16,35,234
B000690WNU,392,300,1140948161000,1422507655000,14158055,4879756,40,19,19,72,150
B0006A2ZTS,627,300,1264355274000,1490126432000,46141520,40661233,21,20,31,61,167
B0006A2ZUW,1427,300,1154618196000,1458492337000,6643242,13006339,85,44,31,50,90
B0006FLZXU,573,300,1249874329000,1583414208525,46364002,9503012,26,14,21,38,201
B0006FV8UK,417,300,1301919442000,1505874983404,24700519,26052593,31,15,25,43,186
B0006GNYM4,435,300,1244401190000,1539878293323,52741412,1934155,7,12,25,40,216
B0006GQ8RW,424,300,1155148466000,1509942559251,13279908,10429386,18,9,12,40,221
B0006GSR76,1361,300,1207448613000,1425408200000,50021369,43257049,6,6,10,36,242
B0006H0JVW,1579,300,1104779484000,1357885134000,27157965,19560334,15,11,17,46,211
B0006HU7VO,440,300,1100132447000,1481480829000,55956642,16036530,31,17,14,37,201
B0006HVVFK,1006,300,1220103604000,1409444786000,47091608,15152193,18,19,20,49,194
B0006HXFH2,418,300,1151434924000,1512497325348,55060227,31271251,25,35,30,54,156
B0006IW02M,692,300,1128083221000,1421370217000,61424356,2625623,42,12,18,38,190
B0006LKLTS,653,300,1208404640000,1539281561641,47282512,25131389,38,12,22,22,206
B0006OLG1M,408,300,1173529135000,1388895294000,52835657,15064284,14,8,19,61,198
B0006SFFAQ,1309,300,1087223326000,1263661156000,64062351,28923357,31,24,27,68,150
B0006SGQFY,1295,300,1175615504000,1449438913000,48143367,61823972,10,20,33,40,197
B0006TJ7I6,335,300,1124402380000,1417542657000,18386712,10314774,21,18,20,57,184
B0006TZMOE,2057,300,1143690768000,1444507262000,10759373,573526,21,10,16,44,209
B0006U2HD2,2808,300,1169991016000,1385235168000,53555790,19457438,50,17,24,46,163
B0006V875S,833,300,1153428086000,1452898520000,58731260,37079371,11,7,9,39,234
B00070ENH4,1012,300,1144468679000,1400941154000,36623461,17829595,2,1,5,23,269
B00073HLMU,381,300,1136228583000,1445388144000,32709321,47089364,12,8,17,44,219
B00076VGQ4,427,300,1204591527000,1510434476345,58293369,57051522,4,2,4,35,255
B00078ZJPG,508,300,1199746638000,1399382928000,31954127,43174761,100,35,49,43,73
B000796F1W,385,300,1142025807000,1428787372000,6041318,19410942,50,17,33,49,151
B00079TBRW,342,300,1168536296000,1483376018000,42277023,46439077,2,1,9,25,263
B0007CXQQ6,1283,300,1130267232000,1445438868000,53509990,12587518,29,19,25,56,171
B0007D9S9E,741,300,1192016601000,1434919841000,55045797,24009418,15,5,10,39,231
B0007KQZWU,695,300,1144810864000,1324799987000,32142879,19464238,7,3,14,34,242
B0007M2BMQ,378,300,1170809373000,1481081662000,33814969,14478489,59,34,28,45,134
B0007M2BN0,2605,300,1115524189000,1334099404000,43906576,6248714,12,14,12,36,226
B0007MG9IS,535,300,1167837264000,1483471713000,31838928,11760269,9,7,22,38,224
B0007MTMH8,931,300,1197221517000,1437673063000,56543390,36942610,12,9,18,54,207
B0007MWZEK,747,300,1116542413000,1354996658000,49936393,42187319,90,25,32,55,98
B0007N5LHM,412,300,1132763079000,1516077965883,47373739,22433628,51,40,63,49,97
B0007N5LHW,387,300,1118425977000,1563673618809,36786123,61994270,38,44,28,66,124
B0007NIIOU,989,300,1128774906000,1436146212000,15771768,26840939,55,38,49,56,102
B0007Q3RMA,415,300,1156907770000,1636144650769,55655561,34969131,36,39,43,42,140
B0007Q3RQ6,997,300,1189320728000,1441127432000,58703941,58703992,40,22,29,71,138
B0007QCRNU,1469,300,1145331896000,1406919191000,51111205,10607534,50,16,23,56,155
B0007S5N8O,645,300,1196923131000,1397814603000,44788328,53344563,15,5,11,57,212
B0007VU0RU,685,300,1340656250000,1479495748000,29379783,37794967,19,20,39,62,160
B0007WT99E,324,300,1185052922000,1432656281000,47506415,47506345,7,0,3,41,249
B0007Y6BO8,340,300,1129053731000,1440277029000,56673437,22113414,65,33,43,68,91
B00080FPZM,467,300,1129273448000,1505161840519,34248658,2423511,3,4,16,39,238
B00080O08U,336,300,1300017632000,1647978326253,60875330,13242443,94,57,41,26,82
B00080QK92,350,300,1125378055000,1618701168876,9542488,57042427,4,4,6,16,270
B00083HIEA,385,300,1126225996000,1571961673760,56043658,33094107,32,21,39,32,176
B00083L882,383,300,1152287185000,1439481546000,47534370,58835250,10,9,22,57,202
B0008DJVBS,1210,300,1173312052000,1416443467000,21770870,55671367,14,15,27,53,191
B0008JIW8U,4397,300,1126291095000,1325798301000,46478144,8146527,28,17,35,62,158
B00091SDR2,663,300,1167940715000,1403788342000,45293973,37468533,7,8,14,46,225
B00092ZVXA,368,300,1128431054000,1457178257000,56468866,6400411,39,27,20,57,157
B00094I1SA,647,300,1189109225000,1514157191044,16523522,22888444,13,4,23,63,197
B000981H6O,320,300,1169036845000,1425443087000,32046409,46358063,33,40,30,74,123
B0009A0N4E,1986,300,1163101026000,1370458928000,44611192,44609863,20,16,14,64,186
B0009E3F68,570,300,1136500142000,1363043378000,46038856,39630773,24,13,28,69,166
B0009E7BRW,341,300,1304380751000,1659794681713,15637391,31649086,32,17,30,71,150
B0009EQ9DY,407,300,1214667213000,1538626224945,64582300,7739031,6,2,7,19,266
B0009GZNIY,952,300,1235326932000,1406915012000,13663042,10428462,6,2,17,60,215
B0009IN5AA,670,300,1241356829000,1452608054000,11357026,7579723,48,18,27,35,172
B0009LPLLI,331,300,1240004906000,1640376648555,54626467,63472785,83,34,29,28,126
B0009NZ6JS,302,300,1191973929000,1664043909247,53651446,47099263,11,5,15,37,232
B0009OAFLQ,1307,300,1157394345000,1572736379754,14160768,16582692,46,6,11,36,201
B0009ONZ8G,3697,300,1126467649000,1189698719000,41859646,38623705,9,6,14,99,172
B0009PUQSM,1196,300,1168379504000,1435110277000,34208205,20687067,25,10,22,53,190
B0009PUR90,616,300,1129726127000,1414374812000,44873165,17891063,92,36,24,44,104
B0009PY6IS,801,300,1128602583000,1424383748000,42512698,56929410,1,4,13,66,216
B0009SZZQW,323,300,1232720488000,1479744963000,64550019,49797727,29,17,34,62,158
B0009VCBB6,420,300,1133493459000,1278145867000,54639975,50785626,54,38,28,67,113
B0009VELUA,647,300,1124049037000,1267688083000,32041196,18864258,71,43,29,49,108
B0009VEOGG,309,300,1127145979000,1505084631100,40316343,14689231,20,8,17,32,223
B0009W7ED0,374,300,1154539596000,1511737228265,45259205,50604819,8,10,8,34,240
B0009WE12C,783,300,1148919015000,1422470719000,1297520,66441511,13,9,20,55,203
B0009XAHA6,326,300,1175636943000,1665686976274,34904215,25988915,72,32,20,26,150
B0009XOTYQ,518,300,1198826673000,1498678004445,55086504,43860364,12,8,9,46,225
B000A1APL8,904,300,1167492934000,1432072213000,40422508,51064803,20,14,19,42,205
B000A1EX34,391,300,1199687518000,1574465150043,48212800,58932275,11,5,12,33,239
B000A1FFPO,364,300,1136034335000,1418070532000,63686712,55283370,11,13,17,74,185
B000A389IM,469,300,1131671855000,1379004319000,14110284,59514896,46,24,30,61,139
B000A38ASG,427,300,1140714595000,1436634339000,46544062,12749041,21,23,25,38,193
B000A76VCY,917,300,1132300096000,1402572516000,40871285,27142102,30,11,8,36,215
B000A790X6,1069,300,1141851325000,1325883666000,23095493,40998362,37,24,22,52,165
B000A7HFX8,1331,300,1139171165000,1446690015000,25965613,21792263,64,29,24,43,140
B000A7W4YS,336,300,1129054595000,1267031513000,28108233,34940527,25,14,19,64,178
B000A7W4Z2,972,300,1134040941000,1206401933000,19039780,56017680,12,10,15,74,189
B000AAJVC8,521,300,1160338405000,1489949976000,49556274,17351395,12,13,24,47,204
B000AAM0EY,619,300,1153070370000,1473095697000,37285877,1042247,15,18,21,54,192
B000ABHIXG,300,300,1243523717000,1683570776950,56846624,65266100,10,6,8,25,251
B000AEZVRS,384,300,1172464753000,1345184656000,15928637,28760577,70,31,28,76,95
B000AL0NUQ,416,300,1211309614000,1433650534000,11286529,36926915,8,14,27,57,194
B000ANEPYO,1544,300,1140189456000,1368413556000,23795407,40201574,37,22,24,64,153
B000AOMA68,424,300,1135635077000,1405630602000,65141395,45595368,31,11,19,63,176
B000AQPMHA,1143,300,1136557593000,1295486305000,49986077,61881824,30,11,18,47,194
B000AQSMPO,2144,300,1131238475000,1218809576000,60637083,60636952,11,12,17,47,213
B000AREB5S,620,300,1129077064000,1407965421000,29328721,42943359,35,22,26,43,174
B000AS3OW8,1234,300,1236782012000,1435898294000,7808384,21162117,8,15,15,56,206
B000AS9IIC,1054,300,1130863072000,1359688758000,41219369,41220188,38,20,34,80,128
B000B1V2AU,313,300,1211124412000,1610241823959,25965483,4381755,20,14,23,53,190
B000B5HJX0,348,300,1168872346000,1458177946000,51766434,1528469,2,0,3,37,258
B000B6JC9S,563,300,1168373139000,1425686538000,27123308,64490038,13,10,39,72,166
B000B8L6LI,397,300,1211817637000,1575952062876,24482586,64256008,12,11,28,74,175
B000BD6L0O,1338,300,1181259525000,1407005631000,55607044,9596687,31,7,12,37,213
B000BDG7UI,635,300,1181247628000,1452917629000,20323906,53769504,18,12,11,52,207
B000BDH8RE,1058,300,1185004267000,1449071237000,55067593,18895125,6,7,16,54,217
B000BHB09W,427,300,1168983341000,1430832599000,49715909,13633612,22,16,13,65,184
B000BHIEZ0,648,300,1174498960000,1387981325000,20351497,60825640,39,15,23,62,161
B000BHIQPI,341,300,1180637708000,1567988036493,51114356,57277499,37,17,30,42,174
B000BI22UM,418,300,1179143053000,1510516779102,1684416,37270634,22,29,28,47,174
B000BI4GII,462,300,1198856956000,1431127308000,56985153,37527134,12,7,19,42,220
B000BI5HGS,757,300,1163106679000,1430144730000,44668149,28194702,26,25,39,45,165
B000BJUOP6,313,300,1307650426000,1633199351905,34221637,44800910,18,5,10,10,257
B000BNY692,395,300,1186138774000,1445180092000,34582842,55287010,4,3,15,41,237
B000BO79PE,398,300,1236797975000,1576764682840,60833236,60875015,27,14,50,37,172
B000BOB3KQ,650,300,1225416150000,1515217709510,24935029,36847619,21,8,12,38,221
B000BOCD1Y,1142,300,1181343815000,1516063660522,60656368,54531760,25,20,24,57,174
B000BODVLA,342,300,1219509468000,1621819284912,2895391,2297442,16,9,19,32,224
B000BPM908,601,300,1266697030000,1482825188000,56155074,3997491,11,8,20,35,226
B000BPUXAQ,644,300,1201102064000,1447700624000,17588404,1407707,11,15,24,44,206
B000BPWX0O,823,300,1218988889000,1429736893000,56012415,38023868,9,10,10,53,218
B000BQO7ZM,978,300,1330976215000,1499304219378,8917589,1691536,27,22,16,60,175
B000BQSW44,723,300,1251731819000,1458687202000,63019251,57648201,92,27,26,38,117
B000BQU5US,2311,300,1167828487000,1393794745000,43555142,43555195,9,17,23,65,186
B000BR15SS,489,300,1135372695000,1609087107411,18165423,52467832,51,18,20,45,166
B000BRLXUI,3514,300,1147879323000,1367765999000,42814398,29810321,47,39,39,57,118
B000BU1H5G,364,300,1135381430000,1487467113000,55112926,28740447,34,15,25,65,161
B000BU7TSU,340,300,1308928654000,1594235317265,42316612,6313849,3,3,10,34,250
B000BUB5EO,368,300,1235486584000,1533903586171,55794735,16617788,27,18,25,41,189
B000BUDE5M,499,300,1169144346000,1465438765000,21999768,10842466,6,5,18,51,220
B000BUNKJ2,327,300,1305684594000,1666559970888,10150824,60611351,26,10,22,49,193
B000BXD5WQ,560,300,1137687535000,1356742691000,54794251,42881095,76,28,20,57,119
B000BY21ZC,891,300,1209227917000,1412892463000,49558345,40289314,12,4,6,36,242
B000C239HM,314,300,1169126899000,1508030630596,41596066,53682744,24,11,20,51,194
B000C239I6,368,300,1153943410000,1457659049000,56849063,19576310,18,8,21,49,204
B000C4IZN8,699,300,1315485757000,1452368762000,59551089,59551217,43,31,21,45,160
B000C7GZ2I,393,300,1196499097000,1378670870000,34494157,10019171,37,19,24,67,153
B000CBOTQ8,887,300,1180920847000,1443897819000,12894716,29673609,13,13,18,64,192
B000CC60G4,347,300,1147218688000,1649208184036,41998476,45410115,99,31,26,21,123
B000CCDBRK,4511,300,1168729527000,1382365901000,39665416,25195734,23,16,32,69,160
B000CFD5SC,315,300,1163444762000,1598828799346,15731536,15731155,100,47,30,25,98
B000CO256G,1347,300,1168358802000,1414166621000,57485634,38055537,4,6,7,19,264
B000CO89T8,10755,300,1196898575000,1332266579000,26452718,64648490,24,21,27,60,168
B000COC69C,959,300,1169275293000,1405008559000,6353780,33130708,33,17,17,60,173
B000CONXU8,445,300,1142781894000,1474341553000,62425222,51640580,37,30,39,47,147
B000CPAFBW,475,300,1191959034000,1439332916000,55320025,29395765,73,36,34,77,80
B000CPI74O,315,300,1191575283000,1511323841977,55320587,48085342,44,40,42,74,100
B000CPZXGO,529,300,1139021851000,1357481239000,54700479,41101114,8,7,13,56,216
B000CQX62G,1713,300,1229562021000,1454631948000,10740092,15258445,3,0,1,17,279
B000CR38Y6,760,300,1235047270000,1460177609000,42902406,24529693,5,1,2,11,281
B000CRYDHM,386,300,1203885002000,1481689842000,10779200,65459701,27,15,23,80,155
B000CSNVE2,337,300,1152202168000,1420445550000,9700364,26642136,48,24,18,36,174
B000DEN57S,357,300,1199301936000,1492563734000,44819324,62997286,30,16,22,45,187
B000DN7BUQ,433,300,1299422168000,1636258413842,48987461,48987482,54,18,21,20,187
B000DZEUM6,375,300,1168831797000,1497837820273,64096005,25956325,52,40,42,50,116
B000DZFZRK,382,300,1202571735000,1511044431302,47273895,20196148,17,15,22,46,200
B000E0TVXS,471,300,1200805984000,1504841045852,22010176,16394258,23,14,26,39,198
B000E15P5U,678,300,1167840404000,1426964437000,33198057,15153950,14,14,15,50,207
B000E1S08O,346,300,1184322255000,1609462691538,52705948,49127379,17,9,22,56,196
B000E3DTG0,1264,300,1169949506000,1408231725000,5221173,64517890,12,25,27,59,177
B000E3DTGA,438,300,1182515013000,1609079987646,2592526,34079009,61,37,40,35,127
B000E3FECM,418,300,1183699793000,1595868939678,7678375,2521467,56,18,28,36,162
B000E3ZF76,351,300,1149505839000,1400595369000,62209188,12348763,52,21,25,81,121
B000E57BB2,619,300,1154459088000,1409924125000,3412318,9598430,13,8,17,38,224
B000E57BC6,305,300,1202231109000,1671574059063,30644802,32944045,23,15,25,47,190
B000E5S4MW,1221,300,1151119914000,1407511743000,48696489,19153091,31,20,24,48,177
