asin,reference_n,reference_mean,reference_count_1,reference_prob_1,reference_count_2,reference_prob_2,reference_count_3,reference_prob_3,reference_count_4,reference_prob_4,reference_count_5,reference_prob_5,loo_domain_n,loo_domain_mean,loo_domain_count_1,loo_domain_prob_1,loo_domain_count_2,loo_domain_prob_2,loo_domain_count_3,loo_domain_prob_3,loo_domain_count_4,loo_domain_prob_4,loo_domain_count_5,loo_domain_prob_5
B00006IUTG,120,4.558333333333334,5,0.041666666666666664,2,0.016666666666666666,4,0.03333333333333333,19,0.15833333333333333,90,0.75,3749520,4.319266466107662,278012,0.07414602402440845,157983,0.04213419317672662,237006,0.06320969084042757,492415,0.1313274765836694,2584104,0.689182615374768
B00006IUU6,120,4.475,5,0.041666666666666664,3,0.025,7,0.058333333333333334,20,0.16666666666666666,85,0.7083333333333334,3749520,4.319269133115705,278012,0.07414602402440845,157982,0.04213392647592225,237003,0.06320889073801447,492414,0.131327209882865,2584109,0.6891839488787899
B00006IUUP,120,4.441666666666666,11,0.09166666666666666,1,0.008333333333333333,2,0.016666666666666666,16,0.13333333333333333,90,0.75,3749520,4.319270199918923,278006,0.07414442381958224,157984,0.04213445987753099,237008,0.06321022424203632,492418,0.1313282766860825,2584104,0.689182615374768
B00006IUUU,120,4.175,10,0.08333333333333333,9,0.075,6,0.05,20,0.16666666666666666,75,0.625,3749520,4.319278734344663,278007,0.07414469052038661,157976,0.04213232627109603,237004,0.06320915743881883,492414,0.131327209882865,2584119,0.6891866158868335
B00006IUVD,120,4.041666666666667,13,0.10833333333333334,8,0.06666666666666667,6,0.05,27,0.225,66,0.55,3749520,4.319283001557532,278004,0.07414389041797351,157977,0.042132592971900404,237004,0.06320915743881883,492407,0.13132534297723442,2584128,0.6891890161940728
B00006IUWC,120,4.516666666666667,3,0.025,4,0.03333333333333333,7,0.058333333333333334,20,0.16666666666666666,86,0.7166666666666667,3749520,4.3192677996116835,278014,0.0741465574260172,157981,0.04213365977511788,237003,0.06320889073801447,492414,0.131327209882865,2584108,0.6891836821779854
B00006IUWM,120,4.466666666666667,6,0.05,1,0.008333333333333333,3,0.025,31,0.25833333333333336,79,0.6583333333333333,3749520,4.31926939981651,278011,0.0741457573236041,157984,0.04213445987753099,237007,0.06320995754123195,492403,0.13132427617401693,2584115,0.6891855490836161
B00006IUWN,120,4.383333333333334,10,0.08333333333333333,0,0.0,9,0.075,16,0.13333333333333333,85,0.7083333333333334,3749520,4.319272066824554,278007,0.07414469052038661,157985,0.04213472657833536,237001,0.06320835733640573,492418,0.1313282766860825,2584109,0.6891839488787899
B00006IUXU,120,3.158333333333333,35,0.2916666666666667,14,0.11666666666666667,8,0.06666666666666667,23,0.19166666666666668,40,0.3333333333333333,3749520,4.319311271842796,277982,0.07413802300027737,157971,0.04213099276707419,237002,0.0632086240372101,492411,0.1313264097804519,2584154,0.6891959504149865
B00006IUZ5,120,4.708333333333333,1,0.008333333333333333,2,0.016666666666666666,6,0.05,13,0.10833333333333334,98,0.8166666666666667,3749520,4.319261665493183,278016,0.07414709082762594,157983,0.04213419317672662,237004,0.06320915743881883,492421,0.1313290767884956,2584096,0.689180481768333
B00006IV0N,120,1.7666666666666666,79,0.6583333333333333,18,0.15,5,0.041666666666666664,8,0.06666666666666667,10,0.08333333333333333,3749520,4.319355810877125,277938,0.0741262881648851,157967,0.04212992596385671,237005,0.0632094241396232,492426,0.13133041029251744,2584184,0.6892039514391175
B00006IV0R,120,4.65,2,0.016666666666666666,2,0.016666666666666666,6,0.05,16,0.13333333333333333,94,0.7833333333333333,3749520,4.319263532398813,278015,0.07414682412682157,157983,0.04213419317672662,237004,0.06320915743881883,492418,0.1313282766860825,2584100,0.6891815485715505
B00006IV0U,120,3.466666666666667,20,0.16666666666666666,16,0.13333333333333333,15,0.125,26,0.21666666666666667,43,0.35833333333333334,3749520,4.319301403913034,277997,0.07414202351234292,157969,0.042130459365465445,236995,0.06320675713157951,492408,0.1313256096780388,2584151,0.6891951503125734
B00006IV33,120,4.816666666666666,1,0.008333333333333333,0,0.0,1,0.008333333333333333,16,0.13333333333333333,102,0.85,3749520,4.319258198382727,278016,0.07414709082762594,157985,0.04213472657833536,237009,0.06321049094284069,492418,0.1313282766860825,2584092,0.6891794149651156
B00006JL0Q,120,4.775,0,0.0,2,0.016666666666666666,2,0.016666666666666666,17,0.14166666666666666,99,0.825,3749520,4.319259531886749,278017,0.07414735752843031,157983,0.04213419317672662,237008,0.06321022424203632,492417,0.1313280099852781,2584095,0.6891802150675287
B00006JSUA,120,4.725,1,0.008333333333333333,4,0.03333333333333333,2,0.016666666666666666,13,0.10833333333333334,100,0.8333333333333334,3749520,4.319261132091574,278016,0.07414709082762594,157981,0.04213365977511788,237008,0.06321022424203632,492421,0.1313290767884956,2584094,0.6891799483667242
B00006JSVI,120,4.683333333333334,4,0.03333333333333333,4,0.03333333333333333,1,0.008333333333333333,8,0.06666666666666667,103,0.8583333333333333,3749520,4.319262465595596,278013,0.07414629072521282,157981,0.04213365977511788,237009,0.06321049094284069,492426,0.13133041029251744,2584091,0.6891791482643111
B00006WNRZ,120,4.008333333333334,12,0.1,8,0.06666666666666667,14,0.11666666666666667,19,0.15833333333333333,67,0.5583333333333333,3749520,4.3192840683607505,278005,0.07414415711877786,157977,0.042132592971900404,236996,0.06320702383238389,492415,0.1313274765836694,2584127,0.6891887494932685
B000079R7E,120,4.3,6,0.05,7,0.058333333333333334,10,0.08333333333333333,19,0.15833333333333333,78,0.65,3749520,4.319274733832597,278011,0.0741457573236041,157978,0.042132859672704775,237000,0.06320809063560136,492415,0.1313274765836694,2584116,0.6891858157844204
B000079R7G,120,4.825,1,0.008333333333333333,0,0.0,2,0.016666666666666666,13,0.10833333333333334,104,0.8666666666666667,3749520,4.319257931681922,278016,0.07414709082762594,157985,0.04213472657833536,237008,0.06321022424203632,492421,0.1313290767884956,2584090,0.6891788815635068
B00007E7CM,120,3.375,26,0.21666666666666667,9,0.075,19,0.15833333333333333,26,0.21666666666666667,40,0.3333333333333333,3749520,4.319304337621882,277991,0.07414042330751669,157976,0.04213232627109603,236991,0.06320569032836203,492408,0.1313256096780388,2584154,0.6891959504149865
B00007E7OH,120,4.275,10,0.08333333333333333,4,0.03333333333333333,6,0.05,23,0.19166666666666668,77,0.6416666666666667,3749520,4.31927553393501,278007,0.07414469052038661,157981,0.04213365977511788,237004,0.06320915743881883,492411,0.1313264097804519,2584117,0.6891860824852247
B00007E7P4,120,4.6,4,0.03333333333333333,2,0.016666666666666666,3,0.025,20,0.16666666666666666,91,0.7583333333333333,3749520,4.31926513260364,278013,0.07414629072521282,157983,0.04213419317672662,237007,0.06320995754123195,492414,0.131327209882865,2584103,0.6891823486739636
B00007E8E6,120,3.2333333333333334,32,0.26666666666666666,13,0.10833333333333334,11,0.09166666666666666,23,0.19166666666666668,41,0.3416666666666667,3749520,4.319308871535557,277985,0.07413882310269047,157972,0.04213125946787855,236999,0.06320782393479699,492411,0.1313264097804519,2584153,0.689195683714182
B00007L9TN,120,3.8333333333333335,21,0.175,8,0.06666666666666667,6,0.05,20,0.16666666666666666,65,0.5416666666666666,3749520,4.319289669077642,277996,0.07414175681153855,157977,0.042132592971900404,237004,0.06320915743881883,492414,0.131327209882865,2584129,0.6891892828948772
B00008CM67,120,4.366666666666666,8,0.06666666666666667,2,0.016666666666666666,8,0.06666666666666667,22,0.18333333333333332,80,0.6666666666666666,3749520,4.319272600226162,278009,0.07414522392199535,157983,0.04213419317672662,237002,0.0632086240372101,492412,0.13132667648125626,2584114,0.6891852823828116
B00008CM68,120,4.516666666666667,3,0.025,3,0.025,7,0.058333333333333334,23,0.19166666666666668,84,0.7,3749520,4.3192677996116835,278014,0.0741465574260172,157982,0.04213392647592225,237003,0.06320889073801447,492411,0.1313264097804519,2584110,0.6891842155795942
B00008CM69,120,4.375,3,0.025,7,0.058333333333333334,10,0.08333333333333333,22,0.18333333333333332,78,0.65,3749520,4.319272333525358,278014,0.0741465574260172,157978,0.042132859672704775,237000,0.06320809063560136,492412,0.13132667648125626,2584116,0.6891858157844204
B00008CM6A,120,3.966666666666667,10,0.08333333333333333,13,0.10833333333333334,14,0.11666666666666667,17,0.14166666666666666,66,0.55,3749520,4.319285401864772,278007,0.07414469052038661,157972,0.04213125946787855,236996,0.06320702383238389,492417,0.1313280099852781,2584128,0.6891890161940728
B00008CM6B,120,4.566666666666666,4,0.03333333333333333,3,0.025,3,0.025,21,0.175,89,0.7416666666666667,3749520,4.319266199406857,278013,0.07414629072521282,157982,0.04213392647592225,237007,0.06320995754123195,492413,0.13132694318206065,2584105,0.6891828820755723
B00008CM6D,120,4.275,12,0.1,2,0.016666666666666666,7,0.058333333333333334,19,0.15833333333333333,80,0.6666666666666666,3749520,4.31927553393501,278005,0.07414415711877786,157983,0.04213419317672662,237003,0.06320889073801447,492415,0.1313274765836694,2584114,0.6891852823828116
B00008CM6F,120,4.341666666666667,6,0.05,6,0.05,9,0.075,19,0.15833333333333333,80,0.6666666666666666,3749520,4.3192734003285755,278011,0.0741457573236041,157979,0.04213312637350914,237001,0.06320835733640573,492415,0.1313274765836694,2584114,0.6891852823828116
B00008CM6I,120,4.416666666666667,8,0.06666666666666667,2,0.016666666666666666,6,0.05,20,0.16666666666666666,84,0.7,3749520,4.319271000021336,278009,0.07414522392199535,157983,0.04213419317672662,237004,0.06320915743881883,492414,0.131327209882865,2584110,0.6891842155795942
B00008CM6K,120,4.608333333333333,7,0.058333333333333334,2,0.016666666666666666,1,0.008333333333333333,11,0.09166666666666666,99,0.825,3749520,4.319264865902835,278010,0.07414549062279972,157983,0.04213419317672662,237009,0.06321049094284069,492423,0.13132961019010433,2584095,0.6891802150675287
B00008IH9S,120,3.8333333333333335,15,0.125,11,0.09166666666666666,10,0.08333333333333333,27,0.225,57,0.475,3749520,4.319289669077642,278002,0.07414335701636476,157974,0.042131792869487296,237000,0.06320809063560136,492407,0.13132534297723442,2584137,0.6891914165013122
B00008IH9X,120,3.55,30,0.25,4,0.03333333333333333,9,0.075,24,0.2,53,0.44166666666666665,3749520,4.31929873690499,277987,0.07413935650429922,157981,0.04213365977511788,237001,0.06320835733640573,492410,0.13132614307964752,2584141,0.6891924833045296
B00008NRU0,120,4.15,5,0.041666666666666664,10,0.08333333333333333,9,0.075,34,0.2833333333333333,62,0.5166666666666667,3749520,4.319279534447076,278012,0.07414602402440845,157975,0.04213205957029166,237001,0.06320835733640573,492400,0.13132347607160383,2584132,0.6891900829972903
B00008UI0R,120,4.341666666666667,4,0.03333333333333333,6,0.05,7,0.058333333333333334,31,0.25833333333333336,72,0.6,3749520,4.3192734003285755,278013,0.07414629072521282,157979,0.04213312637350914,237003,0.06320889073801447,492403,0.13132427617401693,2584122,0.6891874159892466
B00008VSCO,120,4.516666666666667,7,0.058333333333333334,2,0.016666666666666666,0,0.0,24,0.2,87,0.725,3749520,4.3192677996116835,278010,0.07414549062279972,157983,0.04213419317672662,237010,0.06321075764364505,492410,0.13132614307964752,2584107,0.6891834154771811
B00008XET9,120,3.441666666666667,21,0.175,14,0.11666666666666667,14,0.11666666666666667,33,0.275,38,0.31666666666666665,3749520,4.319302204015448,277996,0.07414175681153855,157971,0.04213099276707419,236996,0.06320702383238389,492401,0.13132374277240821,2584156,0.6891964838165952
B000094G4K,120,4.775,2,0.016666666666666666,2,0.016666666666666666,2,0.016666666666666666,9,0.075,105,0.875,3749520,4.319259531886749,278015,0.07414682412682157,157983,0.04213419317672662,237008,0.06321022424203632,492425,0.13133014359171308,2584089,0.6891786148627024
B000094Y17,120,3.175,31,0.25833333333333336,16,0.13333333333333333,13,0.10833333333333334,21,0.175,39,0.325,3749520,4.319310738441187,277986,0.07413908980349485,157969,0.042130459365465445,236997,0.06320729053318824,492413,0.13132694318206065,2584155,0.6891962171157908
B000095RBQ,120,4.475,3,0.025,2,0.016666666666666666,8,0.06666666666666667,29,0.24166666666666667,78,0.65,3749520,4.319269133115705,278014,0.0741465574260172,157983,0.04213419317672662,237002,0.0632086240372101,492405,0.13132480957562567,2584116,0.6891858157844204
B000095RC5,120,3.8833333333333333,16,0.13333333333333333,8,0.06666666666666667,10,0.08333333333333333,26,0.21666666666666667,60,0.5,3749520,4.319288068872816,278001,0.07414309031556039,157977,0.042132592971900404,237000,0.06320809063560136,492408,0.1313256096780388,2584134,0.6891906163988991
B000095ZGC,120,3.825,19,0.15833333333333333,8,0.06666666666666667,11,0.09166666666666666,19,0.15833333333333333,63,0.525,3749520,4.319289935778446,277998,0.07414229021314728,157977,0.042132592971900404,236999,0.06320782393479699,492415,0.1313274765836694,2584131,0.6891898162964859
B000096JG4,120,4.283333333333333,13,0.10833333333333334,3,0.025,3,0.025,19,0.15833333333333333,82,0.6833333333333333,3749520,4.319275267234206,278004,0.07414389041797351,157982,0.04213392647592225,237007,0.06320995754123195,492415,0.1313274765836694,2584112,0.689184748981203
B00009K3SY,120,4.733333333333333,3,0.025,3,0.025,1,0.008333333333333333,9,0.075,104,0.8666666666666667,3749520,4.31926086539077,278014,0.0741465574260172,157982,0.04213392647592225,237009,0.06321049094284069,492425,0.13133014359171308,2584090,0.6891788815635068
B00009R4CM,120,4.758333333333334,2,0.016666666666666666,1,0.008333333333333333,3,0.025,12,0.1,102,0.85,3749520,4.319260065288357,278015,0.07414682412682157,157984,0.04213445987753099,237007,0.06320995754123195,492422,0.13132934348929998,2584092,0.6891794149651156
B00009V4FM,120,4.716666666666667,1,0.008333333333333333,1,0.008333333333333333,5,0.041666666666666664,17,0.14166666666666666,96,0.8,3749520,4.319261398792379,278016,0.07414709082762594,157984,0.04213445987753099,237005,0.0632094241396232,492417,0.1313280099852781,2584098,0.6891810151699418
B00009W3G7,120,4.183333333333334,7,0.058333333333333334,6,0.05,12,0.1,28,0.23333333333333334,67,0.5583333333333333,3749520,4.3192784676438585,278010,0.07414549062279972,157979,0.04213312637350914,236998,0.06320755723399261,492406,0.13132507627643006,2584127,0.6891887494932685
B00009W3G8,120,3.925,16,0.13333333333333333,4,0.03333333333333333,15,0.125,23,0.19166666666666668,62,0.5166666666666667,3749520,4.319286735368794,278001,0.07414309031556039,157981,0.04213365977511788,236995,0.06320675713157951,492411,0.1313264097804519,2584132,0.6891900829972903
B0000A1ZMS,120,3.308333333333333,21,0.175,22,0.18333333333333332,17,0.14166666666666666,19,0.15833333333333333,41,0.3416666666666667,3749520,4.319306471228317,277996,0.07414175681153855,157963,0.04212885916063923,236993,0.06320622372997077,492415,0.1313274765836694,2584153,0.689195683714182
B0000A1ZMV,120,3.566666666666667,25,0.20833333333333334,8,0.06666666666666667,11,0.09166666666666666,26,0.21666666666666667,50,0.4166666666666667,3749520,4.319298203503382,277992,0.07414069000832106,157977,0.042132592971900404,236999,0.06320782393479699,492408,0.1313256096780388,2584144,0.6891932834069427
B0000A5R0L,120,3.283333333333333,36,0.3,10,0.08333333333333333,9,0.075,14,0.11666666666666667,51,0.425,3749520,4.319307271330731,277981,0.074137756299473,157975,0.04213205957029166,237001,0.06320835733640573,492420,0.13132881008769123,2584143,0.6891930167061384
B0000AQL25,120,3.65,26,0.21666666666666667,8,0.06666666666666667,6,0.05,22,0.18333333333333332,58,0.48333333333333334,3749520,4.319295536495338,277991,0.07414042330751669,157977,0.042132592971900404,237004,0.06320915743881883,492412,0.13132667648125626,2584136,0.6891911498005078
B0000AV1B9,120,3.375,31,0.25833333333333336,12,0.1,10,0.08333333333333333,15,0.125,52,0.43333333333333335,3749520,4.319304337621882,277986,0.07413908980349485,157973,0.042131526168682924,237000,0.06320809063560136,492419,0.13132854338688685,2584142,0.689192750005334
B0000AZK80,120,4.416666666666667,5,0.041666666666666664,4,0.03333333333333333,4,0.03333333333333333,30,0.25,77,0.6416666666666667,3749520,4.319271000021336,278012,0.07414602402440845,157981,0.04213365977511788,237006,0.06320969084042757,492404,0.13132454287482132,2584117,0.6891860824852247
B0000BVGOW,120,3.775,14,0.11666666666666667,11,0.09166666666666666,19,0.15833333333333333,20,0.16666666666666666,56,0.4666666666666667,3749520,4.319291535983273,278003,0.07414362371716914,157974,0.042131792869487296,236991,0.06320569032836203,492414,0.131327209882865,2584138,0.6891916832021165
B0000BYBFC,120,4.408333333333333,6,0.05,1,0.008333333333333333,9,0.075,26,0.21666666666666667,78,0.65,3749520,4.31927126672214,278011,0.0741457573236041,157984,0.04213445987753099,237001,0.06320835733640573,492408,0.1313256096780388,2584116,0.6891858157844204
B0000BYC4B,120,4.333333333333333,6,0.05,7,0.058333333333333334,8,0.06666666666666667,19,0.15833333333333333,80,0.6666666666666666,3749520,4.31927366702938,278011,0.0741457573236041,157978,0.042132859672704775,237002,0.0632086240372101,492415,0.1313274765836694,2584114,0.6891852823828116
B0000BYCFU,120,4.65,2,0.016666666666666666,5,0.041666666666666664,0,0.0,19,0.15833333333333333,94,0.7833333333333333,3749520,4.319263532398813,278015,0.07414682412682157,157980,0.04213339307431351,237010,0.06321075764364505,492415,0.1313274765836694,2584100,0.6891815485715505
